areas_of_interest,consultations,detailOfTypeDoc,experience,image_url,name,profile_url,qualifications,reviews,satisfaction,specialization,totalNumOfDocs,typeOfDoc
,"[{""type"": ""Video Consultation"", ""hospital"": null, ""city"": null, ""address"": null, ""fee"": ""1,500"", ""discounted_fee"": null, ""link"": null, ""hospital_type"": null, ""available_today"": ""Video Consultation""}, {""type"": ""Dr Kiran Dental Clinic Tooth Crew, F-10/3 Markaz, Islamabad"", ""hospital"": null, ""city"": null, ""address"": null, ""fee"": ""2000"", ""discounted_fee"": null, ""link"": null, ""hospital_type"": null, ""available_today"": ""Dr Kiran Dental Clinic Tooth Crew, F-10/3 Markaz, Islamabad""}]","A Restorative Dentist provides dental procedures to restore damaged and missing teeth through fillings, crowns, and implants.",,https://staticconnect.marham.pk/assets/doctors/38858/drkiran-haseeb-dentist-islamabad-52_170X170.webp,Dr. Kiran Haseeb,https://www.marham.pk/online-consultation/dentist/islamabad/dr-kiran-haseeb-38858,"BDS, C-Ortho & C-Endo (Pak) Implantology (UK), C clear path aligner/ Invisalign",38858,100,"Dentist, Restorative Dentist, Pediatric Dentist",16,Restorative Dentist
,"[{""type"": ""Video Consultation"", ""hospital"": null, ""city"": null, ""address"": null, ""fee"": ""1,000"", ""discounted_fee"": null, ""link"": null, ""hospital_type"": null, ""available_today"": ""Video Consultation""}, {""type"": ""Dr. Amer & Associates, DHA Phase 7, Karachi"", ""hospital"": null, ""city"": null, ""address"": null, ""fee"": ""1500"", ""discounted_fee"": null, ""link"": null, ""hospital_type"": null, ""available_today"": ""Dr. Amer & Associates, DHA Phase 7, Karachi""}]","A Restorative Dentist provides dental procedures to restore damaged and missing teeth through fillings, crowns, and implants.",5,https://staticconnect.marham.pk/assets/doctors/7114/dr-amer-al-bermawy-restorative-dentist-karachi-85_170X170.webp,Dr. Amer Al Bermawy,https://www.marham.pk/online-consultation/restorative-dentist/karachi/dr-amer-al-bermawy-7114,"BDS, RDS",7114,100,Restorative Dentist,16,Restorative Dentist
"Root Canal, Tooth Filing, Implants, Dental Pain Management","[{""type"": ""Video Consultation"", ""hospital"": null, ""city"": null, ""address"": null, ""fee"": ""2,000"", ""discounted_fee"": null, ""link"": null, ""hospital_type"": null, ""available_today"": ""Video Consultation""}]","A Restorative Dentist provides dental procedures to restore damaged and missing teeth through fillings, crowns, and implants.",7,https://staticconnect.marham.pk/assets/doctors/36025/dr-saima-salman-restorative-dentist-karachi-37_170X170.webp,Dr. Saima Salman,https://www.marham.pk/online-consultation/restorative-dentist/karachi/dr-saima-salman-36025,"BDS, FCPS (Operative Dentistry)",36025,100,Restorative Dentist,16,Restorative Dentist
,"[{""type"": ""Video Consultation"", ""hospital"": null, ""city"": null, ""address"": null, ""fee"": ""1,000"", ""discounted_fee"": null, ""link"": null, ""hospital_type"": null, ""available_today"": ""Video Consultation""}, {""type"": ""Dental Icons, Iqbal Town, Multan"", ""hospital"": null, ""city"": null, ""address"": null, ""fee"": ""1000"", ""discounted_fee"": null, ""link"": null, ""hospital_type"": null, ""available_today"": ""Dental Icons, Iqbal Town, Multan""}, {""type"": ""Sadiq Amin Medical & Dental Complex, Model Town, Multan"", ""hospital"": null, ""city"": null, ""address"": null, ""fee"": ""1000"", ""discounted_fee"": null, ""link"": null, ""hospital_type"": null, ""available_today"": ""Sadiq Amin Medical & Dental Complex, Model Town, Multan""}]","A Restorative Dentist provides dental procedures to restore damaged and missing teeth through fillings, crowns, and implants.",15,https://staticconnect.marham.pk/assets/doctors/36198/sadiq-amin-ahmed-rana-restorative-dentist-multan-32_170X170.webp,Assoc. Prof. Dr. Sadiq Amin Ahmed Rana,https://www.marham.pk/doctors/multan/restorative-dentist/assoc-prof-dr-sadiq-amin-ahmed-rana,"BDS, FCPS (Operative Dentistry)",0,86,,16,Restorative Dentist
"Crown, Bridges, Implant, Scaling And Polishing, Filling, Rct, Extraction, Teeth Whitening","[{""type"": ""Video Consultation"", ""hospital"": null, ""city"": null, ""address"": null, ""fee"": ""800"", ""discounted_fee"": null, ""link"": null, ""hospital_type"": null, ""available_today"": ""Video Consultation""}, {""type"": ""Shaheed dental clinic, 0, Peshawar"", ""hospital"": null, ""city"": null, ""address"": null, ""fee"": ""1000"", ""discounted_fee"": null, ""link"": null, ""hospital_type"": null, ""available_today"": ""Shaheed dental clinic, 0, Peshawar""}]","A Restorative Dentist provides dental procedures to restore damaged and missing teeth through fillings, crowns, and implants.",5,https://staticconnect.marham.pk/assets/doctors/36344/jawad-ali-restorative-dentist-peshawar-62_170X170.webp,Dr. Jawad Ali,https://www.marham.pk/doctors/peshawar/restorative-dentist/dr-jawad-ali,"BDS, FCPS*",,,Restorative Dentist,16,Restorative Dentist
"Dental Fillings And Root Canal Treatment, Scaling And Teeth Whitening, Crown And Bridge, Implant","[{""type"": ""Video Consultation"", ""hospital"": null, ""city"": null, ""address"": null, ""fee"": ""1,000"", ""discounted_fee"": null, ""link"": null, ""hospital_type"": null, ""available_today"": ""Video Consultation""}, {""type"": ""Dental Icons, Iqbal Town, Multan"", ""hospital"": null, ""city"": null, ""address"": null, ""fee"": ""1500"", ""discounted_fee"": null, ""link"": null, ""hospital_type"": null, ""available_today"": ""Dental Icons, Iqbal Town, Multan""}]","A Restorative Dentist provides dental procedures to restore damaged and missing teeth through fillings, crowns, and implants.",11,https://staticconnect.marham.pk/assets/doctors/37426/asst-prof-dr-mehmood-ahmed-rana-restorative-dentist-multan-44_170X170.webp,Asst. Prof. Dr. Mehmood Ahmed Rana,https://www.marham.pk/online-consultation/restorative-dentist/multan/asst-prof-dr-mehmood-ahmed-rana-37426,"BDS, FCPS (Endodontist & Restorative Dentistry), CPHE",37426,100,Restorative Dentist,16,Restorative Dentist
"Restorative Dentistry, Root Canal Treatment, General Dentistry, Aesthetic Dentistry","[{""type"": ""Video Consultation"", ""hospital"": null, ""city"": null, ""address"": null, ""fee"": ""1,000"", ""discounted_fee"": null, ""link"": null, ""hospital_type"": null, ""available_today"": ""Video Consultation""}, {""type"": ""SJ Dental & Skin Hospital, E-11, Islamabad"", ""hospital"": null, ""city"": null, ""address"": null, ""fee"": ""1500"", ""discounted_fee"": null, ""link"": null, ""hospital_type"": null, ""available_today"": ""SJ Dental & Skin Hospital, E-11, Islamabad""}]","A Restorative Dentist provides dental procedures to restore damaged and missing teeth through fillings, crowns, and implants.",3,https://staticconnect.marham.pk/assets/doctors/37444/dr-izza-asjad-cheema-dentist-islamabad-39_170X170.webp,Dr. Izza Asjad Cheema,https://www.marham.pk/doctors/islamabad/dentist/dr-izza-asjad-cheema,"BDS, RDS, C-Endo, C-Restorative, C-Aesthetic Dentistry",0,100,"Dentist, Cosmetic Dentist, Restorative Dentist",16,Restorative Dentist
"Root Canal, Tooth Filing, Root Canal Treatment","[{""type"": ""Video Consultation"", ""hospital"": null, ""city"": null, ""address"": null, ""fee"": ""500"", ""discounted_fee"": null, ""link"": null, ""hospital_type"": null, ""available_today"": ""Video Consultation""}, {""type"": ""Hamza Hospital, Shershah Colony - Ichra, Lahore"", ""hospital"": null, ""city"": null, ""address"": null, ""fee"": ""1000"", ""discounted_fee"": null, ""link"": null, ""hospital_type"": null, ""available_today"": ""Hamza Hospital, Shershah Colony - Ichra, Lahore""}]","A Restorative Dentist provides dental procedures to restore damaged and missing teeth through fillings, crowns, and implants.",6,https://staticconnect.marham.pk/assets/doctors/37658/dr-noman-ali-restorative-dentist-lahore-90_170X170.webp,Dr. Noman Ali,https://www.marham.pk/doctors/lahore/restorative-dentist/dr-noman-ali,"BDS, FCPS-II (Restorative Dentistry & Endodontics)",0,100,Restorative Dentist,16,Restorative Dentist
"Toddlers Nutrition, Clinical Dietetics, Ob/gyn","[{""type"": ""Video Consultation"", ""hospital"": null, ""city"": null, ""address"": null, ""fee"": ""1,500"", ""discounted_fee"": null, ""link"": null, ""hospital_type"": null, ""available_today"": ""Video Consultation""}]",A Pediatric Nutritionist provides dietary instructions and designs customized nutrition plans to support children's growth and specific health needs.,1,https://staticconnect.marham.pk/assets/doctors/67679/onaiza-fatima-pediatric-nutritionist-lahore-99_170X170.webp,Onaiza Fatima,https://www.marham.pk/online-consultation/pediatric-nutritionist/lahore/onaiza-fatima-67679,BS HND,67679,100,Pediatric Nutritionist,4,Pediatric Nutritionist
"Blepharitis, Chalazion, Conjunctivitis",[],A Pediatric Nutritionist provides dietary instructions and designs customized nutrition plans to support children's growth and specific health needs.,12,https://static.marham.pk/assets/images/doctor-photo-female-170170.webp,Asst. Prof. Dr. Sidra Jabeen,https://www.marham.pk/doctors/rawalpindi/pediatric-nutritionist/asst-prof-dr-sidra-jabeen,"MBBS - University of Health Sciences, 2011, FCPS (Ophthalmology) - College of Physicians and Surgeons, 2018, FCPS (Pediatric Ophthalmology & Strabismus) - College of Physicians and Surgeons, 2022",0,100,"Pediatric Nutritionist, Eye Specialist, Eye Surgeon, Pediatric Ophthalmologist",4,Pediatric Nutritionist
"Abdomen Diseases In Children, Albinism, Allergy In Children",[],A Pediatric Nutritionist provides dietary instructions and designs customized nutrition plans to support children's growth and specific health needs.,5,https://static.marham.pk/assets/images/doctor-photo-male-170170.webp,Dr. Hamad Masood,https://www.marham.pk/doctors/bahawalpur/pediatrician/dr-hamad-masood,"M.B.B.S. - Nishtar Medical University, Pakistan, 2010, M.C.P.S - B.V Hospital Bahawalpur, Pakistan, 2019",,,"Pediatrician, Pediatric Nutritionist",4,Pediatric Nutritionist
"Allergy In Children, Asthma In Children, Chest Disease In Children",[],A Pediatric Nutritionist provides dietary instructions and designs customized nutrition plans to support children's growth and specific health needs.,8,https://static.marham.pk/assets/images/doctor-photo-male-170170.webp,Dr. Shahzaib M. Khan,https://www.marham.pk/doctors/karachi/pediatrician/dr-shahzaib-m-khan,"MBBS - Ziauddin Medical University, 2014, MD - Sinai Hospital Baltimore, 2021, Post-Doctoral Fellowship - National Institute of Health, 2018",,,"Pediatrician, Neonatologist, Pediatric Nutritionist",4,Pediatric Nutritionist
,[],A Pediatric Nutritionist provides dietary instructions and designs customized nutrition plans to support children's growth and specific health needs.,23,https://static.marham.pk/assets/images/doctor-photo-male-170170.webp,Dr. Waseem Pasha Yousaf,https://www.marham.pk/doctors/lahore/pediatrician/dr-waseem-pasha-yousaf,"M.B.B.S. - Allama Iqbal Medical College, 1989, F.C.P.S. (Peadiatrics) - College of Physicians and Surgeons, 2009, D.C.H - Armed Forces Medical College, 2000, P.G.P.N (USA) - Boston College, 2016, I.P.P.N (Austrailia), 2018",,,"Pediatrician, Pediatric Nutritionist",4,Pediatric Nutritionist
"Cholesterol Disorders, Diabetes Insipidus, Diabetes Mellitus",[],A Pediatric Nutritionist provides dietary instructions and designs customized nutrition plans to support children's growth and specific health needs.,2,https://static.marham.pk/assets/images/doctor-photo-female-170170.webp,Ms. Tayyba Babar,https://www.marham.pk/doctors/lahore/nutritionist/ms-tayyba-babar,"Doctor of Human Nutrition & Dietetics - University Of Lahore , Pakistan, 2022",,,"Nutritionist, Diabetes Counsellor, Pediatric Nutritionist",4,Pediatric Nutritionist
"Diabetes Mellitus, Eating Disorders, Obesity",[],A Pediatric Nutritionist provides dietary instructions and designs customized nutrition plans to support children's growth and specific health needs.,4,https://static.marham.pk/assets/images/doctor-photo-female-170170.webp,Dr. Arina Farooq,https://www.marham.pk/doctors/lahore/nutritionist/dr-arina-farooq,"DDNS (DOCTOR OF DIET AND NUTRITIONAL SCIENCES) - University Of Lahore, 2020",,,"Nutritionist, Pediatric Nutritionist",4,Pediatric Nutritionist
,[],A Pediatric Nutritionist provides dietary instructions and designs customized nutrition plans to support children's growth and specific health needs.,17,https://static.marham.pk/assets/images/doctor-photo-male-170170.webp,Dr. Asad Ullah Memon,https://www.marham.pk/doctors/rawalpindi/pediatrician/dr-asad-ullah-memon,"MBBS, FCPS",,,"Pediatrician, Pediatric Nutritionist",4,Pediatric Nutritionist
"Diabetes Mellitus, Eating Disorders, Obesity",[],A Pediatric Nutritionist provides dietary instructions and designs customized nutrition plans to support children's growth and specific health needs.,8,https://static.marham.pk/assets/images/doctor-photo-female-170170.webp,Ms. Wajeeha Sultana,https://www.marham.pk/doctors/lahore/nutritionist/ms-wajeeha-sultana,"Ph.D Scholar, M.Phil (Human Nutrition & Dietetics ) - University Of Lahore, 2017, BS (Hons.) - University of Lahore, 2014",,,"Nutritionist, Pediatric Nutritionist",4,Pediatric Nutritionist
,[],A Pediatric Nutritionist provides dietary instructions and designs customized nutrition plans to support children's growth and specific health needs.,,https://static.marham.pk/assets/images/doctor-photo-male-170170.webp,Dr. Ashal Kaiser Pal,https://www.marham.pk/doctors/lahore/pediatric-nutritionist/dr-ashal-kaiser-pal,"MBBS, FRCS (UK), FPO (UK), FPO (KEMU)",,,"Pediatric Nutritionist, Eye Surgeon, Pediatric Ophthalmologist",4,Pediatric Nutritionist
"Cholesterol Disorders, Diabetes Mellitus, Eating Disorders",[],A Pediatric Nutritionist provides dietary instructions and designs customized nutrition plans to support children's growth and specific health needs.,1,https://static.marham.pk/assets/images/doctor-photo-female-170170.webp,Ms. Rida Aslam,https://www.marham.pk/doctors/lahore/nutritionist/ms-rida-aslam,"Doctor of Diet and Nutritional Sciences, Doctor of Dietetics and Nutritional Sciences - The University of Lahore , Pakistan",,,"Nutritionist, Diabetes Counsellor, Pediatric Nutritionist",4,Pediatric Nutritionist
"Diabetes Mellitus, Eating Disorders, Obesity",[],A Pediatric Nutritionist provides dietary instructions and designs customized nutrition plans to support children's growth and specific health needs.,5,https://static.marham.pk/assets/images/doctor-photo-female-170170.webp,Ms. Rimsha Shahid,https://www.marham.pk/doctors/lahore/nutritionist/ms-rimsha-shahid,"DDNS, Ms HND, Certified Diabetes Specialist (USA)",,,"Nutritionist, Pediatric Nutritionist",4,Pediatric Nutritionist
"Ultrasound In Obgyn, Gynecology, Obstetrician, Infertility Expert","[{""type"": ""Video Consultation"", ""hospital"": null, ""city"": null, ""address"": null, ""fee"": ""1,500"", ""discounted_fee"": null, ""link"": null, ""hospital_type"": null, ""available_today"": ""Video Consultation""}, {""type"": ""Riphah International Hospital, DHA phase 5, Islamabad"", ""hospital"": null, ""city"": null, ""address"": null, ""fee"": ""1500"", ""discounted_fee"": null, ""link"": null, ""hospital_type"": null, ""available_today"": ""Riphah International Hospital, DHA phase 5, Islamabad""}, {""type"": ""Maqsood Medical Centre, Kahuta Road, Islamabad"", ""hospital"": null, ""city"": null, ""address"": null, ""fee"": ""1500"", ""discounted_fee"": null, ""link"": null, ""hospital_type"": null, ""available_today"": ""Maqsood Medical Centre, Kahuta Road, Islamabad""}]","A gynecologic oncologist is essential, from diagnosing female reproductive cancers to treating these cancers through surgical procedures along with chemotherapy.",8,https://staticconnect.marham.pk/assets/doctors/61880/dr-rozina-majeed-gynecologic-oncologist-islamabad-16_170X170.webp,Dr. Rozina Majeed,https://www.marham.pk/doctors/islamabad/gynecologic-oncologist/dr-rozina-majeed,"MBBS, FCPS Obstetric & Gynaecology",0,100,Gynecologic Oncologist,2,Gynecologic Oncologist
